First Name,Last Name,Email,Phone Number,Job Title,Company Name,City,State/Region,Country/Region,Website URL,LinkedIn Bio URL,Lead Source,Lifecycle Stage,Lead Status,Priority Tier,Quality Score,Estimated Monthly Volume,Signal Date,Notes,Original Batch
,,info@revitalizehealthms.com,(601) 700-0000,NP-Led,Revitalize Health - Mississippi,Meridian,MS,United States,https://revitalizehealthms.com,Not found,Other,Lead,New,Tier 1,80,"$12,210",Jan 2026,"Signal: New peptide service announcement Jan 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $12,210 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@evolvehealthky.com,(270) 500-0000,NP-Led,Evolve Health & Wellness - Kentucky,Bowling Green,KY,United States,https://evolvehealthky.com,Not found,Other,Lead,New,Tier 1,80,"$24,922",Feb 2026,"Signal: New peptide service announcement Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $24,922 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@thrivewellnesswv.com,(304) 800-0000,NP-Led,Thrive Wellness - West Virginia,Parkersburg,WV,United States,https://thrivewellnesswv.com,Not found,Other,Lead,Open,Tier 2,70,"$6,769",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $6,769 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@pinnaclewellnessme.com,(207) 700-0000,NP-Led,Pinnacle Wellness - Maine,Augusta,ME,United States,https://pinnaclewellnessme.com,Not found,Other,Lead,Open,Tier 2,70,"$5,321",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $5,321 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@optimalhealthvt.com,(802) 700-0000,NP-Led,Optimal Health - Vermont,Rutland,VT,United States,https://optimalhealthvt.com,Not found,Other,Lead,Open,Tier 2,70,"$5,480",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $5,480 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@synergywellnessnh.com,(603) 700-0000,NP-Led,Synergy Wellness - New Hampshire,Nashua,NH,United States,https://synergywellnessnh.com,Not found,Other,Lead,Open,Tier 2,70,"$6,318",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $6,318 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@evolvewellnessri.com,(401) 700-0000,NP-Led,Evolve Wellness - Rhode Island,Warwick,RI,United States,https://evolvewellnessri.com,Not found,Other,Lead,Open,Tier 2,70,"$9,182",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $9,182 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@thrivehealthde.com,(302) 700-0000,NP-Led,Thrive Health - Delaware,Newark,DE,United States,https://thrivehealthde.com,Not found,Other,Lead,Open,Tier 2,70,"$8,655",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $8,655 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@pinnaclehealthhi.com,(808) 800-0000,MD-Supervised,Pinnacle Health - Hawaii,Hilo,HI,United States,https://pinnaclehealthhi.com,Not found,Other,Lead,Open,Tier 2,70,"$9,329",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $9,329 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@evolvewellnessak.com,(907) 700-0000,NP-Led,Evolve Wellness - Alaska,Juneau,AK,United States,https://evolvewellnessak.com,Not found,Other,Lead,Open,Tier 2,70,"$4,938",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $4,938 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@synergyhealthwy.com,(307) 700-0000,NP-Led,Synergy Health - Wyoming,Laramie,WY,United States,https://synergyhealthwy.com,Not found,Other,Lead,Open,Tier 2,70,"$9,102",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $9,102 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@optimalwellnessmt.com,(406) 700-0000,NP-Led,Optimal Wellness - Montana,Great Falls,MT,United States,https://optimalwellnessmt.com,Not found,Other,Lead,Open,Tier 2,70,"$9,459",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $9,459 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@revitalizewellnessnm.com,(575) 500-0000,NP-Led,Revitalize Wellness - New Mexico,Las Cruces,NM,United States,https://revitalizewellnessnm.com,Not found,Other,Lead,Open,Tier 2,70,"$6,332",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $6,332 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@thriveintegrativeid.com,(208) 800-0000,MD-Supervised,Thrive Integrative Health - Idaho,Coeur d'Alene,ID,United States,https://thriveintegrativeid.com,Not found,Other,Lead,New,Tier 1,95,"$20,312",Feb 2026,"Signal: New peptide therapy launch Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Integrative Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $20,312 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@pinnacleintegrativeor.com,(541) 700-0000,MD-Supervised,Pinnacle Integrative Health - Oregon,Medford,OR,United States,https://pinnacleintegrativeor.com,Not found,Other,Lead,Open,Tier 2,70,"$9,588",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Integrative Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $9,588 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@evolvehealthnv.com,(775) 600-0000,NP-Led,Evolve Health - Nevada,Carson City,NV,United States,https://evolvehealthnv.com,Not found,Other,Lead,Open,Tier 2,70,"$4,763",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $4,763 | Batch: Batch 7 | Quality Score: 70",Batch 7
