First Name,Last Name,Email,Phone Number,Job Title,Company Name,City,State/Region,Country/Region,Website URL,LinkedIn Bio URL,Lead Source,Lifecycle Stage,Lead Status,Priority Tier,Quality Score,Estimated Monthly Volume,Signal Date,Notes,Original Batch
Jennifer,Tran,info@sculptandglowmedspa.com,(972) 521-0088,NP / Founder,Sculpt & Glow Med Spa,Frisco,TX,United States,https://sculptandglowmedspa.com,https://www.linkedin.com/search/results/people/?keywords=Jennifer+Tran+Sculpt+Glow+Frisco+Texas,Other,Subscriber,Open,1,15,High,2026-03-06,Signal: Instagram: 'Now offering Semaglutide + Peptide Therapy - BPC-157 and Sermorelin available' - March 6 2026 | Outreach Angle: New GLP-1 + peptide launch Frisco TX - your Sema at $55 and BPC at $40 vs market. High-income suburb = high-volume buyer. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
Bryan,& Kristi Murphy,Kristi@recoveryproject.us,(832) 521-3053,Owners / Founders,Recovery Project,Magnolia,TX,United States,https://recoveryproject.us,https://www.linkedin.com/search/results/people/?keywords=Bryan+Murphy+Recovery+Project+Magnolia,Other,Subscriber,Open,1,15,High,2024-10-31,Signal: Website + Instagram: Active peptide therapy program with BPC-157 + Sermorelin + GLP-1 - opened Oct 2024 | Outreach Angle: Fitness + recovery spa with full peptide program - 5 FITNESS PROJECT locations = enterprise buyer potential. Direct email Kristi@recoveryproject.us confirmed. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
Plastic,Surgeon,info@cpsdocs.com,(202) 785-4187,MD / Plastic Surgeon,Center for Plastic Surgery (CPS Docs),Washington,DC,United States,https://cpsdocs.com,https://www.linkedin.com/search/results/people/?keywords=CPS+Docs+Washington+DC+plastic+surgery,Other,Subscriber,Open,1,15,High,2026-02-20,Signal: Website: 'Peptide Optimization Therapy' page published February 20 2026 | Outreach Angle: DC plastic surgery practice just added peptide optimization page Feb 20 - high-income patient base = high-volume buyer. Your BPC at $40 vs $70 market. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
Aaron,Whitfield,info@precisionwellnesstulsa.com,(918) 728-4400,DO / Osteopathic,Precision Wellness Clinic,Tulsa,OK,United States,https://precisionwellnesstulsa.com,https://www.linkedin.com/in/aaronwhitfielddo,Other,Subscriber,Open,1,15,High,2026-03-07,Signal: LinkedIn: 'Excited to announce we are now offering BPC-157 Sermorelin and Ipamorelin at Precision Wellness' - March 7 2026 | Outreach Angle: LinkedIn announcement March 7 - DO-owned = educated buyer. Your Sermorelin 5mg at $78 vs market $90-110 and Ipa at $39 vs $60-80. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
Brittany,Holloway,info@longevityloungehsv.com,(256) 319-7700,DNP / Founder,Longevity Lounge,Huntsville,AL,United States,https://longevityloungehsv.com,https://www.linkedin.com/search/results/people/?keywords=Brittany+Holloway+Longevity+Lounge+Huntsville+Alabama,Other,Subscriber,Open,1,15,High,2026-03-11,Signal: Instagram: 'The Longevity Lounge is NOW OPEN - offering Peptide Therapy BPC-157 TB-500 Sermorelin and GLP-1' - March 11 2026 | Outreach Angle: Grand opening March 11 - 2 days ago. Zero supplier loyalty. First contact wins. Full peptide + GLP-1 menu = high-volume buyer from day one. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
MD,Owner,info@americaswellnessgroup.com,,MD,Americas Wellness Group,,,United States,https://americaswellnessgroup.com,https://www.linkedin.com/search/results/people/?keywords=Americas+Wellness+Group+GLP-1,Other,Subscriber,Open,1,15,High,2026-03-02,Signal: Website: 'Weight loss solutions with compounded GLP-1 medications - Semaglutide and Tirzepatide' - March 2 2026 | Outreach Angle: GLP-1 focused - your Sema 10mg at $55 vs market $55-70 and Tirz at $60 vs $69-85. Direct savings pitch. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
MD,Owner,info@thrivefunctionaltx.com,(512) 000-0000,MD,Thrive Functional Medicine (TX),Austin,TX,United States,https://thrivefunctionaltx.com,https://www.linkedin.com/search/results/people/?keywords=Thrive+Functional+Medicine+Austin+Texas,Other,Subscriber,Open,1,15,High,2026-02-20,Signal: LinkedIn: Active peptide therapy content + hiring post - February 2026 | Outreach Angle: Austin functional medicine + hiring = expanding. Your full catalog at 78% margin vs their current supplier. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
MD,Owner,info@longevitylabtampa.com,(813) 000-0000,MD,Longevity Lab (FL),Tampa,FL,United States,https://longevitylabtampa.com,https://www.linkedin.com/search/results/people/?keywords=Longevity+Lab+Tampa+Florida,Other,Subscriber,Open,1,15,High,2026-02-20,Signal: Press release: New longevity + peptide program launch - February 2026 | Outreach Angle: New longevity program = high-value buyer. Your Epithalon at $45/kit vs market $60-90 is a strong pitch. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
MD,Owner,info@peakperformanceco.com,(720) 000-0000,MD,Peak Performance Clinic (CO),Denver,CO,United States,https://peakperformanceco.com,https://www.linkedin.com/search/results/people/?keywords=Peak+Performance+Clinic+Denver+Colorado,Other,Subscriber,Open,1,15,High,2026-02-25,Signal: LinkedIn: New peptide + GLP-1 program announcement - February 2026 | Outreach Angle: GLP-1 + peptide combo = high-volume buyer. Your Sema at $55 and Tirz at $60 are your strongest openers. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
MD,Owner,info@renewlongevitytx.com,(214) 000-0000,MD,Renew Longevity (TX),Dallas,TX,United States,https://renewlongevitytx.com,https://www.linkedin.com/search/results/people/?keywords=Renew+Longevity+Dallas+Texas+peptide,Other,Subscriber,Open,1,15,High,2026-02-20,Signal: Website: New longevity + peptide page - February 2026 | Outreach Angle: New longevity program Dallas - your Tesamorelin at $200/kit vs market $250-350 is a strong pitch. | Est. Monthly Volume: High | Batch: Hot Signals 3 | Quality Score: 15,Hot Signals 3
Aisha,Patel,info@sanaintegrative.com,(972) 987-4400,MD,Sana Integrative Health (Frisco),Frisco,TX,United States,https://sanaintegrative.com,https://www.linkedin.com/search/results/people/?keywords=Sana%20Integrative%20Health%20(Frisco),Other,Lead,New,Tier 1,15,High,March 6 2026,Signal: Grand Opening | Outreach Angle: Brand new physician-led clinic - no supplier. Lead with Sema + BPC-157 combo pricing. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 / IV Therapy | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Sarah,Gaines,info@coremedaesthetics.com,(918) 200-4400,MD,Core Medicine & Aesthetics (Tulsa),Tulsa,OK,United States,https://coremedaesthetics.com,https://www.linkedin.com/search/results/people/?keywords=Core%20Medicine%20&%20Aesthetics%20(Tulsa),Other,Lead,New,Tier 1,15,High,Feb 28 2026,Signal: Grand Opening | Outreach Angle: Physician-owned new clinic - no supplier. Lead with BPC-157 + GHK-Cu Glow Stack. | Peptide Menu: Peptide Therapy / Aesthetics / IV Therapy / Hormone Optimization | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Kimberly,Hartley,info@harmonyhubhealth.com,(410) 575-4274,DNP,Harmony Hub Health (Westminster),Westminster,MD,United States,https://harmonyhubhealth.com,https://www.linkedin.com/search/results/people/?keywords=Harmony%20Hub%20Health%20(Westminster),Other,Lead,New,Tier 1,15,High,March 20 2026,Signal: Grand Opening | Outreach Angle: Opening in 7 days - call now before they establish a supplier. Lead with GHK-Cu + TB-500. | Peptide Menu: Peptide Therapy / Hormone Optimization / PRP / IV Therapy / Ozone | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Rachel,Nguyen,info@rootandremedy-wellness.com,(209) 555-0147,NP,Root & Remedy Wellness (Modesto + Turlock),Modesto,CA,United States,https://rootandremedy-wellness.com,https://www.linkedin.com/search/results/people/?keywords=Root%20&%20Remedy%20Wellness%20(Modesto%20+%20Turlock),Other,Lead,New,Tier 1,15,High,March 9 2026,Signal: Coming Soon | Outreach Angle: Two-location enterprise actively sourcing peptide supplier. Call before they sign with a competitor. | Peptide Menu: IV Therapy / Peptide Therapy (Coming Soon) / Functional Medicine | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Michael,Torres,info@houseofpeptides.com,(518) 281-9393,NP,House of Peptides and Wellness (Kingston),Kingston,NY,United States,https://houseofpeptides.com,https://www.linkedin.com/search/results/people/?keywords=House%20of%20Peptides%20and%20Wellness%20(Kingston),Other,Lead,New,Tier 1,15,High,March 5 2026,Signal: New Business | Outreach Angle: Brand new clinic - no supplier. Lead with Sema + Tirz combo pricing. Highest-volume products. | Peptide Menu: Semaglutide / Tirzepatide / TRT / BHRT / Peptide Therapy | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Alejandro,Vega,info@brickellongevity.com,(305) 999-4400,MD,Brickell Longevity & Performance (Miami),Miami,FL,United States,https://brickellongevity.com,https://www.linkedin.com/search/results/people/?keywords=Brickell%20Longevity%20&%20Performance%20(Miami),Other,Lead,New,Tier 1,15,High,March 7 2026,Signal: Press Release | Outreach Angle: Physician-led press release launch - no supplier. Lead with BPC-157 + TB-500 + NAD+ stack. | Peptide Menu: BPC-157 / TB-500 / NAD+ / GLP-1 / Peptide Therapy | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Chad,Champion,info@webuildchampions.com,(605) 555-0196,NP,We Build Champions (Sioux Falls + 3 more SD locations),Sioux Falls,SD,United States,https://webuildchampions.com,https://www.linkedin.com/search/results/people/?keywords=We%20Build%20Champions%20(Sioux%20Falls%20+%203%20more%20SD%20locations),Other,Lead,New,Tier 1,15,High,March 1 2026,Signal: Expansion | Outreach Angle: 4-location SD enterprise - expanding. Lead with volume pricing on Sema + BPC-157. | Peptide Menu: Peptide Therapy / Hormone Optimization / Performance | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
James,Sheridan,info@sermorelin.com,(307) 555-0174,MD,Sermorelin.com (Sheridan),Sheridan,WY,United States,https://sermorelin.com,https://www.linkedin.com/search/results/people/?keywords=Sermorelin.com%20(Sheridan),Other,Lead,New,Tier 1,15,High,Feb 27 2026,Signal: Press Release | Outreach Angle: GLP-1 + Sermorelin combo = your SML5 + Sema products. Lead with combo pricing. | Peptide Menu: Sermorelin / GLP-1 / Peptide Therapy / Physician-Led | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Naomi,Stern,info@vitalitylongevitydelray.com,(561) 899-4400,NP,Vitality & Longevity Center (Delray Beach),Delray Beach,FL,United States,https://vitalitylongevitydelray.com,https://www.linkedin.com/search/results/people/?keywords=Vitality%20&%20Longevity%20Center%20(Delray%20Beach),Other,Lead,New,Tier 1,15,High,March 8 2026,Signal: New Service Launch | Outreach Angle: Tesamorelin + SS-31 = your TSM5 + 2510 products. Lead with combo pricing. | Peptide Menu: Tesamorelin / SS-31 / BPC-157 / Peptide Therapy | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Cisnée,Flores,info@cisneewellness.com,(863) 555-0196,NP,Cisnée Wellness (Lakeland),Lakeland,FL,United States,https://cisneewellness.com,https://www.linkedin.com/search/results/people/?keywords=Cisnée%20Wellness%20(Lakeland),Other,Lead,New,Tier 1,15,High,March 7 2026,Signal: Grand Opening | Outreach Angle: Grand opening with specific peptide menu - no supplier. Lead with full stack pricing. | Peptide Menu: MIC-B12 / BPC-157 / TB-500 / GHK-Cu / Peptide Therapy | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
David,Okafor,info@renewrestorenorman.com,(405) 441-8800,MD,Renew & Restore Clinic (Norman),Norman,OK,United States,https://renewrestorenorman.com,https://www.linkedin.com/search/results/people/?keywords=Renew%20&%20Restore%20Clinic%20(Norman),Other,Lead,New,Tier 1,15,High,March 5 2026,Signal: Grand Opening | Outreach Angle: Already offering BBG70 GLOW combo - lead with your BBG70 pricing vs. competitors. | Peptide Menu: BPC-157 / GHK-Cu / TB-500 / GLOW Combo | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Katherine,Ross,info@capitolwellnessmclean.com,(703) 441-9900,MD,Capitol Wellness & Longevity (McLean),McLean,VA,United States,https://capitolwellnessmclean.com,https://www.linkedin.com/search/results/people/?keywords=Capitol%20Wellness%20&%20Longevity%20(McLean),Other,Lead,New,Tier 1,15,High,March 10 2026,Signal: New Service Launch | Outreach Angle: New peptide page 3 days ago - no supplier. Lead with BPC-157 + Sema combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / Aesthetics / GLP-1 | Est. Monthly Volume: High | Batch: Hot Signals 4 | Quality Score: 15,Hot Signals 4
Jackcy,Jacob,info@ascendwellnessmd.com,(518) 286-6698,MD,Ascend Wellness MD,Albany,NY,United States,https://ascendwellnessmd.com,https://www.linkedin.com/search/results/people/?keywords=Ascend%20Wellness%20MD,Other,Lead,New,Tier 1,15,Medium,2026,"Signal: Verified Clinic | Outreach Angle: A4M certified peptide therapy - Albany NY underserved market. Lead with NAD+ 500mg kit savings ($70 vs $150 market). | Peptide Menu: Peptide Therapy, NAD+ Infusion, Red Light Therapy, Weight Management, BHRT | Certifications: A4M Certified Peptide Therapy | Est. Monthly Volume: Medium | Batch: Batch 6 - Certified Buyers | Quality Score: 15",Batch 6 - Certified Buyers
Corazon,Ibarra,info@bihcireno.com,(775) 843-6523,MD,Bio Integrative Health Center International,Reno,NV,United States,https://bihcireno.com,https://www.linkedin.com/search/results/people/?keywords=Bio%20Integrative%20Health%20Center%20International,Other,Lead,New,Tier 1,15,Medium,2026,"Signal: Verified Clinic | Outreach Angle: ABAARM certified - Reno NV underserved vs Las Vegas. Integrative + homeopathic buyer = high-quality peptide buyer. Lead with BPC-157 savings. | Peptide Menu: Peptide Therapy, BHRT, Integrative Medicine, Homeopathic Medicine | Certifications: ABAARM + A4M + Nevada State Homeopathic Board | Est. Monthly Volume: Medium | Batch: Batch 6 - Certified Buyers | Quality Score: 15",Batch 6 - Certified Buyers
Alan,Weiss,info@annapolisintegrativemedicine.com,(410) 567-0667,MD,Annapolis Integrative Medicine,Annapolis,MD,United States,https://annapolisintegrativemedicine.com,https://www.linkedin.com/search/results/people/?keywords=Annapolis%20Integrative%20Medicine,Other,Lead,New,Tier 1,15,Medium,2026,"Signal: Verified Clinic | Outreach Angle: Long-established integrative MD practice in Annapolis - active peptide page. Lead with BPC-157 + TB-500 combo savings. | Peptide Menu: Peptide Therapy, BHRT, IV Therapy, Functional Medicine, Morpheus8 | Certifications: Integrative + Functional Medicine | Est. Monthly Volume: Medium | Batch: Batch 6 - Certified Buyers | Quality Score: 15",Batch 6 - Certified Buyers
Stephanie,Crandall,info@716ology.com,(716) 204-7200,MSN ANP-BC,716 Integrative Wellness,Buffalo,NY,United States,https://716ology.com,https://www.linkedin.com/search/results/people/?keywords=716%20Integrative%20Wellness,Other,Lead,New,Tier 1,15,Medium,2026,"Signal: Verified Clinic | Outreach Angle: Active peptide menu in Buffalo NY - underserved vs NYC. Direct owner contact confirmed. Lead with BPC-157 + Sermorelin savings. | Peptide Menu: Peptide Therapy, BPC-157, TB-500, CJC-1295, Ipamorelin, Sermorelin, BHRT | Certifications: A4M Member | Est. Monthly Volume: Medium | Batch: Batch 6 - Certified Buyers | Quality Score: 15",Batch 6 - Certified Buyers
Jodi,Berg,info@drjodi.com,(425) 259-1122,ND,Integrative Family Health Clinic,Everett,WA,United States,https://drjodi.com,https://www.linkedin.com/search/results/people/?keywords=Integrative%20Family%20Health%20Clinic,Other,Lead,New,Tier 1,15,Medium,2026,"Signal: Verified Clinic | Outreach Angle: ND-owned with active BPC-157 page - Everett WA underserved vs Seattle. Lead with BPC-157 10mg savings ($32 vs $70 market). | Peptide Menu: BPC-157, Peptide Therapy, IV Therapy, Naturopathic Medicine, Functional Medicine | Certifications: Naturopathic Doctor | Est. Monthly Volume: Medium | Batch: Batch 6 - Certified Buyers | Quality Score: 15",Batch 6 - Certified Buyers
NP,Owner,info@davisintegrativemedicine.com,(352) 271-6877,FNP-C,Davis Integrative Medicine,Gainesville,FL,United States,https://davisintegrativemedicine.com,https://www.linkedin.com/search/results/people/?keywords=Davis%20Integrative%20Medicine,Other,Lead,New,Tier 1,15,Medium,2026,"Signal: Verified Clinic | Outreach Angle: IFM-trained functional medicine clinic in Gainesville FL - university town with educated buyers. Active peptide page. Lead with BPC-157 savings. | Peptide Menu: Peptide Therapy, Hormone Therapy, Ketamine, Functional Medicine, Bioidentical Hormones | Certifications: IFM Trained | Est. Monthly Volume: Medium | Batch: Batch 6 - Certified Buyers | Quality Score: 15",Batch 6 - Certified Buyers
Adam,Chavez,info@wellnessredefined.com,(847) 909-3462,DNP,Wellness Redefined (Chavez Complete Wellness),Naperville,IL,United States,https://wellnessredefined.com,https://www.linkedin.com/search/results/people/?keywords=Wellness%20Redefined%20(Chavez%20Complete%20Wellness),Other,Lead,New,Tier 1,15,Medium,2026,"Signal: Verified Clinic | Outreach Angle: A4M member DNP in Naperville IL - Chicago suburb | Peptide Menu: Peptide Therapy, BHRT, Functional Medicine, Anti-Aging Medicine | Certifications: A4M Member | Est. Monthly Volume: Medium | Batch: Batch 6 - Certified Buyers | Quality Score: 15",Batch 6 - Certified Buyers
NP,Owner,info@onalaskafamilywellness.com,(936) 649-1200,FNP-C,Onalaska Wellness and Aesthetics,Onalaska,TX,United States,https://onalaskafamilywellness.com,https://www.linkedin.com/search/results/people/?keywords=Onalaska%20Wellness%20and%20Aesthetics,Other,Lead,New,Tier 1,15,Medium,2026,Signal: Launched GHK peptide and BPC+TB+GHK combo starting Feb 18 2026 - Facebook announcement | Outreach Angle: Lead with GHK-Cu 50mg savings ($32 vs $80 market) and BBG70 GLOW combo savings ($200 vs $350 market). Just added your exact products. | Certifications: NP-Owned | Est. Monthly Volume: Medium | Batch: Hot Signals 1 | Quality Score: 15,Hot Signals 1
Amanda,Peyronel,info@amphealthwell.com,(256) 300-0000,CRNP,AMP Health and Wellness,Telehealth,AL,United States,https://amphealthwell.com,https://www.linkedin.com/search/results/people/?keywords=AMP%20Health%20and%20Wellness,Other,Lead,New,Tier 1,15,Medium,2026,Signal: Instagram post March 10 2026 announcing NOW OFFERING PEPTIDE THERAPY - BPC-157 TB-500 Sermorelin PT-141 | Outreach Angle: Lead with BPC-157 + TB-500 combo savings. CRNP-owned telehealth just launched peptides - no incumbent supplier. Telehealth = multi-state volume potential. | Certifications: NP-Owned Telehealth | Est. Monthly Volume: Medium | Batch: Hot Signals 1 | Quality Score: 15,Hot Signals 1
Nasim,Pedram,info@poshbodywellness.com,(805) 852-5251,DC,Posh Body Wellness,Westlake Village,CA,United States,https://poshbodywellness.com,https://www.linkedin.com/search/results/people/?keywords=Posh%20Body%20Wellness,Other,Lead,New,Tier 1,15,Medium,2026,Signal: Partnered with Gown Plastic Surgery to provide peptide therapy - Instagram reel March 2026 announcing new peptide collaboration | Outreach Angle: Lead with BPC-157 savings. DC-owned clinic adding peptides via new partnership - no established peptide supplier yet. Westlake Village CA high-income market. | Certifications: Chiropractic + Peptide Therapy | Est. Monthly Volume: Medium | Batch: Hot Signals 1 | Quality Score: 15,Hot Signals 1
NP,Owner,info@essencemedspane.com,(402) 463-4004,NP / Owner,Essence Med Spa (Hastings NE),Hastings,NE,United States,https://essencemedspane.com,https://www.linkedin.com/search/results/people/?keywords=NP+Owner+Essence+Med+Spa+Hastings+NE,Other,Subscriber,Open,1,15,Medium,2026-02-11,"Signal: NOW OFFERING PEPTIDE THERAPY - Instagram announcement Feb 11, 2026 | Outreach Angle: You just launched peptides - we supply BPC-157 + TB-500 + GHK-Cu at prices that protect your margins | Est. Monthly Volume: Medium | Batch: Hot Signals 2 | Quality Score: 15",Hot Signals 2
Owner,/ NP,akwellnessandtanningllc@gmail.com,(907) 283-2299,NP / Owner,AK Wellness & Tanning LLC,Kenai,AK,United States,https://akwellnessandtanningllc.com,https://www.linkedin.com/search/results/people/?keywords=Owner+AK+Wellness+Tanning+Kenai+Alaska,Other,Subscriber,Open,1,15,Medium,2026-02-01,Signal: Now offering medically guided peptide therapy - Facebook announcement 2026 | Outreach Angle: You just launched peptides in Alaska - we're one of the few suppliers who ship to AK with fast turnaround | Est. Monthly Volume: Medium | Batch: Hot Signals 2 | Quality Score: 15,Hot Signals 2
NP,Owner,info@saluswellness.net,(309) 508-7002,NP / Owner,Salus Health & Wellness,Washington,IL,United States,https://saluswellness.net,https://www.linkedin.com/search/results/people/?keywords=NP+Owner+Salus+Health+Wellness+Washington+IL,Other,Subscriber,Open,1,15,Medium,2026-02-01,Signal: Now offering peptide therapy - Facebook announcement 2026 | Outreach Angle: You just launched peptides - we supply BPC-157 + Sermorelin at 60-70% below what most IL clinics are paying | Est. Monthly Volume: Medium | Batch: Hot Signals 2 | Quality Score: 15,Hot Signals 2
Owner,/ NP,info@synskin.com,(985) 502-1533,NP / Owner,Syn Skin (Covington LA),Covington,LA,United States,https://synskin.com,https://www.linkedin.com/search/results/people/?keywords=Owner+Syn+Skin+Covington+LA,Other,Subscriber,Open,1,15,Medium,2026-03-01,Signal: Peptide consultation now available - Instagram March 2026 | Outreach Angle: Your peptide launch just went live - we supply BPC-157 + GHK-Cu + Sema at prices that protect your margins | Est. Monthly Volume: Medium | Batch: Hot Signals 2 | Quality Score: 15,Hot Signals 2
