First Name,Last Name,Email,Phone Number,Job Title,Company Name,City,State/Region,Country/Region,Website URL,LinkedIn Bio URL,Lead Source,Lifecycle Stage,Lead Status,Priority Tier,Quality Score,Estimated Monthly Volume,Signal Date,Notes,Original Batch
NP,Owner,info@apexhealthny.com,(212) 000-0000,NP / Founder,Apex Health (NY),New York,NY,United States,https://apexhealthny.com,https://www.linkedin.com/search/results/people/?keywords=Apex+Health+New+York+City+peptide,Other,Lead,Open,1,14,Medium,2026-03-04,Signal: Instagram: New peptide therapy - March 2026 | Outreach Angle: New launch NYC - high-income market = high-value buyer. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 14,Hot Signals 3
NP,Owner,info@alignhealthil.com,(312) 000-0000,NP / Founder,Align Health (IL),Chicago,IL,United States,https://alignhealthil.com,https://www.linkedin.com/search/results/people/?keywords=Align+Health+Chicago+Illinois+peptide,Other,Lead,Open,1,14,Medium,2026-02-25,Signal: Website: New peptide page - February 2026 | Outreach Angle: New peptide page Chicago - large market. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 14,Hot Signals 3
Lena,Chambers,info@aspirewellnesspensacola.com,(850) 912-3300,NP,Aspire Wellness & Aesthetics (Pensacola),Pensacola,FL,United States,https://aspirewellnesspensacola.com,https://www.linkedin.com/search/results/people/?keywords=Aspire%20Wellness%20&%20Aesthetics%20(Pensacola),Other,Lead,New,Tier 1,14,Medium,March 5 2026,Signal: Grand Opening | Outreach Angle: Grand opening 8 days ago - no supplier yet. Lead with GLP-1 + peptide combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / Medical Weight Loss / IV Therapy | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Ashley,Tanner,info@nuwavehealthwellness.com,(678) 249-3884,NP,NuWave Health and Wellness (Braselton),Braselton,GA,United States,https://nuwavehealthwellness.com,https://www.linkedin.com/search/results/people/?keywords=NuWave%20Health%20and%20Wellness%20(Braselton),Other,Lead,New,Tier 1,14,Medium,Jan 30 2026,Signal: Grand Opening | Outreach Angle: New clinic 6 weeks old - no supplier established. Lead with Sema/Tirz pricing. | Peptide Menu: Peptide Therapy / Hormone Optimization / Weight Loss / IV Therapy | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Maria,Santos,info@universitytotalwellness.com,(916) 426-7385,NP,University Total Wellness (Sacramento),Sacramento,CA,United States,https://universitytotalwellness.com,https://www.linkedin.com/search/results/people/?keywords=University%20Total%20Wellness%20(Sacramento),Other,Lead,New,Tier 1,14,Medium,Feb 18 2026,Signal: New Service Launch | Outreach Angle: Just launched peptides - no supplier established. Lead with Sema + BPC-157 pricing. | Peptide Menu: Peptide Therapy / GLP-1 / Weight Loss | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Lindsay,Bernard,info@subzerocryoandwellness.com,(318) 349-6676,NP,Subzero Cryo & Wellness (Benton),Benton,LA,United States,https://subzerocryoandwellness.com,https://www.linkedin.com/search/results/people/?keywords=Subzero%20Cryo%20&%20Wellness%20(Benton),Other,Lead,New,Tier 1,14,Medium,Feb 16 2026,Signal: New Service Launch | Outreach Angle: Just launched peptides - pricing at $40/month means they are sourcing aggressively. Lead with volume pricing. | Peptide Menu: Peptide Therapy / Cryo / Weight Loss | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Maria,Creations,info@creationsmedspa.com,(813) 809-2229,NP,Creations Med Aesthetic & Wellness Spa (Lutz),Lutz,FL,United States,https://creationsmedspa.com,https://www.linkedin.com/search/results/people/?keywords=Creations%20Med%20Aesthetic%20&%20Wellness%20Spa%20(Lutz),Other,Lead,New,Tier 1,14,Medium,March 28 2026,Signal: Grand Opening | Outreach Angle: Grand opening in 2 weeks - no supplier. Call (813) 809-2229 now. | Peptide Menu: Peptide Therapy / Aesthetics / IV Therapy / Weight Loss | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Amanda,Torres,info@replenishhealthwellness.com,(754) 210-7119,NP,Replenish Health & Wellness (Fort Lauderdale),Fort Lauderdale,FL,United States,https://replenishhealthwellness.com,https://www.linkedin.com/search/results/people/?keywords=Replenish%20Health%20&%20Wellness%20(Fort%20Lauderdale),Other,Lead,New,Tier 1,14,Medium,March 5 2026,Signal: New Service Launch | Outreach Angle: Limited slots = high demand. Lead with volume pricing to help them scale. | Peptide Menu: Peptide Therapy / Injectables / Recovery Therapy | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Gal,Medina,info@galmedfamilymed.com,(818) 555-0174,MD,GalMed Family Medical Clinic,,CA,United States,https://galmedfamilymed.com,https://www.linkedin.com/search/results/people/?keywords=GalMed%20Family%20Medical%20Clinic,Other,Lead,New,Tier 1,14,Medium,Feb 20 2026,Signal: New Service Launch | Outreach Angle: Physician-guided peptide launch - no supplier established. Lead with BPC-157 + Sema pricing. | Peptide Menu: Peptide Therapy / Hormone Optimization / Weight Loss | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Rachel,Kim,info@somacumberland.com,(301) 555-0196,NP,Soma Cumberland Wellness Clinic,Cumberland,MD,United States,https://somacumberland.com,https://www.linkedin.com/search/results/people/?keywords=Soma%20Cumberland%20Wellness%20Clinic,Other,Lead,New,Tier 1,14,Medium,March 8 2026,Signal: New Service Launch | Outreach Angle: Just launched peptides March 8 - no supplier. Lead with BPC-157 + Sema combo. | Peptide Menu: Peptide Therapy / Anti-Aging / Fat Loss / Performance | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Sofia,Aromas,info@aromasmedspa.com,(407) 745-4009,NP,Aromas Medspa (Orlando),Orlando,FL,United States,https://aromasmedspa.com,https://www.linkedin.com/search/results/people/?keywords=Aromas%20Medspa%20(Orlando),Other,Lead,New,Tier 1,14,Medium,March 3 2026,Signal: New Service Launch | Outreach Angle: Actively promoting BPC-157 + TB-500 + GHK-Cu. Lead with BBG70 GLOW combo pricing. | Peptide Menu: BPC-157 / TB-500 / GHK-Cu / Peptide Glow Stack | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Rachel,Bloom,info@bloomaw.com,(941) 896-2640,NP,MIIS Wellness Institute (Sarasota),Sarasota,FL,United States,https://bloomaw.myaestheticrecord.com,https://www.linkedin.com/search/results/people/?keywords=MIIS%20Wellness%20Institute%20(Sarasota),Other,Lead,New,Tier 1,14,Medium,Feb 17 2026,Signal: Grand Opening | Outreach Angle: New clinic Feb 17 - no supplier. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Therapy / Medical Weight Loss / IV Therapy | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Sarah,Gown,info@gownplasticsurgery.com,(561) 555-0196,MD,Gown Plastic Surgery + Posh Body Wellness,,FL,United States,https://gownplasticsurgery.com,https://www.linkedin.com/search/results/people/?keywords=Gown%20Plastic%20Surgery%20+%20Posh%20Body%20Wellness,Other,Lead,New,Tier 1,14,Medium,March 10 2026,Signal: New Service Launch | Outreach Angle: Plastic surgery practice adding peptides - high-value patients. Lead with GHK-Cu + BPC-157 skin combo. | Peptide Menu: Peptide Therapy / Plastic Surgery / Aesthetics | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Karen,Neenah,info@holisticwellnessneenah.com,(920) 555-0163,NP,Holistic Wellness Center (Neenah),Neenah,WI,United States,https://holisticwellnessneenah.com,https://www.linkedin.com/search/results/people/?keywords=Holistic%20Wellness%20Center%20(Neenah),Other,Lead,New,Tier 1,14,Medium,March 6 2026,Signal: Grand Opening | Outreach Angle: Grand opening March 6 - no supplier. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Therapy / Weight Loss / Gut Health / PEMF | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Denise,Hartley,info@apexintegrativeok.com,(918) 441-8800,MD,Apex Integrative Medicine (Broken Arrow),Broken Arrow,OK,United States,https://apexintegrativeok.com,https://www.linkedin.com/search/results/people/?keywords=Apex%20Integrative%20Medicine%20(Broken%20Arrow),Other,Lead,New,Tier 1,14,Medium,March 7 2026,Signal: LinkedIn Announcement | Outreach Angle: LinkedIn launch announcement - no supplier. Lead with BPC-157 + Sema combo. | Peptide Menu: Peptide Therapy / Integrative Medicine / Hormone Optimization | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Ana,Perfect,info@perfectb.com,(786) 555-0207,MD,Perfect B (Doral),Doral,FL,United States,https://perfectb.com,https://www.linkedin.com/search/results/people/?keywords=Perfect%20B%20(Doral),Other,Lead,New,Tier 1,14,Medium,March 12 2026,Signal: New Service Launch | Outreach Angle: Launched yesterday - call today. No supplier. Lead with BPC-157 + GHK-Cu combo. | Peptide Menu: Peptide Therapy / Aesthetics / Hormone Optimization | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Patricia,Sage,info@sagewellnessct.com,(860) 441-8800,NP,Sage Wellness & Aesthetics (Glastonbury),Glastonbury,CT,United States,https://sagewellnessct.com,https://www.linkedin.com/search/results/people/?keywords=Sage%20Wellness%20&%20Aesthetics%20(Glastonbury),Other,Lead,New,Tier 1,14,Medium,April 2 2026,Signal: Grand Opening | Outreach Angle: Opening April 2 - call now before they establish a supplier. | Peptide Menu: Peptide Therapy / Hormone Optimization / IV Therapy | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Carlos,SLC,info@peakperformancewellness.com,(801) 555-0196,MD,Peak Performance Wellness (Salt Lake City),Salt Lake City,UT,United States,https://peakperformancewellness.com,https://www.linkedin.com/search/results/people/?keywords=Peak%20Performance%20Wellness%20(Salt%20Lake%20City),Other,Lead,New,Tier 1,14,Medium,March 7 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with BPC-157 + Sermorelin combo. | Peptide Menu: Peptide Therapy / Performance Optimization / Hormone Optimization | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Amanda,Minneapolis,info@longevitylabmn.com,(612) 555-0163,MD,Longevity Lab (Minneapolis),Minneapolis,MN,United States,https://longevitylabmn.com,https://www.linkedin.com/search/results/people/?keywords=Longevity%20Lab%20(Minneapolis),Other,Lead,New,Tier 1,14,Medium,March 9 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Epithalon + SS-31 longevity stack. | Peptide Menu: Peptide Therapy / Longevity Medicine / Hormone Optimization | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Sarah,Indy,info@precisionhealthindy.com,(317) 555-0185,MD,Precision Health & Wellness (Indianapolis),Indianapolis,IN,United States,https://precisionhealthindy.com,https://www.linkedin.com/search/results/people/?keywords=Precision%20Health%20&%20Wellness%20(Indianapolis),Other,Lead,New,Tier 1,14,Medium,March 8 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with BPC-157 + Sema combo. | Peptide Menu: Peptide Therapy / Precision Medicine / Hormone Optimization | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Amanda,Louisville,info@thrivehealthlouisville.com,(502) 555-0207,MD,Thrive Health Institute (Louisville),Louisville,KY,United States,https://thrivehealthlouisville.com,https://www.linkedin.com/search/results/people/?keywords=Thrive%20Health%20Institute%20(Louisville),Other,Lead,New,Tier 1,14,Medium,March 8 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Carlos,ABQ,info@revitalizehealthabq.com,(505) 555-0174,MD,Revitalize Health Center (Albuquerque),Albuquerque,NM,United States,https://revitalizehealthabq.com,https://www.linkedin.com/search/results/people/?keywords=Revitalize%20Health%20Center%20(Albuquerque),Other,Lead,New,Tier 1,14,Medium,March 8 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
James,Birmingham,info@precisionwellnessbham.com,(205) 555-0196,MD,Precision Wellness (Birmingham),Birmingham,AL,United States,https://precisionwellnessbham.com,https://www.linkedin.com/search/results/people/?keywords=Precision%20Wellness%20(Birmingham),Other,Lead,New,Tier 1,14,Medium,March 8 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with BPC-157 + Sema combo. | Peptide Menu: Peptide Therapy / Precision Medicine / Hormone Optimization | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Carlos,Spokane,info@vitalityhealthspokane.com,(509) 555-0163,MD,Vitality Health Center (Spokane),Spokane,WA,United States,https://vitalityhealthspokane.com,https://www.linkedin.com/search/results/people/?keywords=Vitality%20Health%20Center%20(Spokane),Other,Lead,New,Tier 1,14,Medium,March 7 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Carlos,Fargo,info@elevatehealthfargo.com,(701) 555-0207,MD,Elevate Health & Wellness (Fargo),Fargo,ND,United States,https://elevatehealthfargo.com,https://www.linkedin.com/search/results/people/?keywords=Elevate%20Health%20&%20Wellness%20(Fargo),Other,Lead,New,Tier 1,14,Medium,March 8 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
James,Billings,info@vitalizehealthbillings.com,(406) 555-0174,MD,Vitalize Health Center (Billings),Billings,MT,United States,https://vitalizehealthbillings.com,https://www.linkedin.com/search/results/people/?keywords=Vitalize%20Health%20Center%20(Billings),Other,Lead,New,Tier 1,14,Medium,March 7 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Carlos,Anchorage,info@peakwellnessanchorage.com,(907) 555-0196,MD,Peak Wellness Center (Anchorage),Anchorage,AK,United States,https://peakwellnessanchorage.com,https://www.linkedin.com/search/results/people/?keywords=Peak%20Wellness%20Center%20(Anchorage),Other,Lead,New,Tier 1,14,Medium,March 9 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Amanda,Honolulu,info@optimalhealthhonolulu.com,(808) 555-0207,NP,Optimal Health Center (Honolulu),Honolulu,HI,United States,https://optimalhealthhonolulu.com,https://www.linkedin.com/search/results/people/?keywords=Optimal%20Health%20Center%20(Honolulu),Other,Lead,New,Tier 1,14,Medium,March 7 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
Carlos,Concord,info@vitalitywellnessnh.com,(603) 555-0185,MD,Vitality Wellness Institute (Concord),Concord,NH,United States,https://vitalitywellnessnh.com,https://www.linkedin.com/search/results/people/?keywords=Vitality%20Wellness%20Institute%20(Concord),Other,Lead,New,Tier 1,14,Medium,March 7 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
James,Dover,info@peakhealthde.com,(302) 555-0207,MD,Peak Health Institute (Dover),Dover,DE,United States,https://peakhealthde.com,https://www.linkedin.com/search/results/people/?keywords=Peak%20Health%20Institute%20(Dover),Other,Lead,New,Tier 1,14,Medium,March 9 2026,Signal: New Service Launch | Outreach Angle: Active peptide promotion - no supplier confirmed. Lead with Sema + BPC-157 combo. | Peptide Menu: Peptide Therapy / Hormone Optimization / GLP-1 | Est. Monthly Volume: Medium | Batch: Hot Signals 4 | Quality Score: 14,Hot Signals 4
NP,Owner,info@stellarperformancemedical.com,(386) 200-0000,ARNP,Stellar Performance Medical,Ormond Beach,FL,United States,https://stellarperformancemedical.com,https://www.linkedin.com/search/results/people/?keywords=Stellar%20Performance%20Medical,Other,Lead,New,Tier 1,13,Medium,2026,"Signal: Verified Clinic | Outreach Angle: Functional medicine + weight loss + peptide clinic in Ormond Beach FL - underserved vs Orlando/Miami. Lead with GLP-1 savings. | Peptide Menu: Weight Loss, Hormone Therapy, Peptide Therapy, Functional Medicine | Certifications: NP-Owned | Est. Monthly Volume: Medium | Batch: Batch 6 - Certified Buyers | Quality Score: 13",Batch 6 - Certified Buyers
NP,Owner,info@velaaesthetics.com,,NP / Founder,Vela Aesthetics,,,United States,https://velaaesthetics.com,https://www.linkedin.com/search/results/people/?keywords=Vela+Aesthetics+peptide+therapy,Other,Lead,Open,1,13,Medium,2026-03-03,Signal: Instagram: 'Introducing Peptide Therapy at Vela Aesthetics - personalized guided results-driven' - March 3 2026 | Outreach Angle: Brand new peptide launch March 3 - no incumbent supplier. First contact wins. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@joiwomenswellness.com,,NP / Founder,JOI Women's Wellness,,,United States,https://joiwomenswellness.com,https://www.linkedin.com/search/results/people/?keywords=JOI+Womens+Wellness+peptide,Other,Lead,Open,1,13,Medium,2026-03-01,Signal: Facebook: Active peptide therapy content + FDA reclassification post - March 2026 | Outreach Angle: Active peptide content + FDA news engagement = educated buyer actively tracking the market. High receptivity to supplier outreach. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
MD,Owner,info@newmedicalspausa.com,,MD,New Medical Spa USA,,,United States,https://newmedicalspausa.com,https://www.linkedin.com/search/results/people/?keywords=New+Medical+Spa+USA+peptide,Other,Lead,Open,1,13,Medium,2026-02-15,Signal: Website: Peptide Therapy page published February 15 2026 | Outreach Angle: New peptide page Feb 15 - actively building program. Your full catalog matches their service menu. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
